respondent_id,age_group,region,city_tier,occupation,monthly_hh_income,education,marital_status,purchase_frequency,last_purchase_recency,monthly_spend_inr,avg_items_per_order,preferred_channel,purchase_occasion,has_returned_product,gifting_behaviour,products_interested,preferred_fabric,preferred_colors,preferred_prints,price_range_apparel,price_range_bedding,clothing_size,style_identity,brand_loyalty,madein_india_importance,discovery_channel,discount_preference,referral_propensity,current_satisfaction,main_pain_point,zaria_interest_label
ZF0838,Under18,West,Metro,Student,30k-60k,Below10th,Married,Weekly,3-6mo,1360,2-3,Instagram_Seller|Myntra,Birthday,MultipleReturns,Occasionally,Dupatta|IndoWestern,Cotton|Georgette,Printed|White,Floral|Geometric|BlockPrint,2000-3999,800-1499,XL,EthnicComfort,NoBrandPreference,3,MeeshoApp|WhatsApp|Instagram,FreeShipping,6,5,HighPrice,2
ZF0839,45-55,Central,Tier2,Business,15k-30k,Below10th,Other,Quarterly,>1yr,2149,4-5,Amazon,Diwali|Holi,Unhappy_NoReturn,Frequently,NightSuit|BeddingSet|Kurti,Cotton,Red|Blue,Floral,500-999,800-1499,XL,TraditionallyRooted,NoBrandPreference,9,TV_Newspaper,Buy2Get1,7,3,HighPrice,1
ZF0840,45-55,Central,Rural,Homemaker,<15k,Below10th,Married_with_kids,OccasionOnly,>1yr,1037,2-3,LocalStore,Holi|Diwali|Eid,Unhappy_NoReturn,Rarely,SalwarSuit|Saree,Cotton|Silk,White|Green,Embroidery|Floral|Checks,<500,<800,M,OccasionDriven,StickTo1-2,10,PhysicalStore|TV_Newspaper,FestivalSale,7,6,SlowDelivery,1
ZF0841,18-24,North,Rural,Student,<15k,Graduate,Married,Monthly,3-6mo,413,1,Myntra|Meesho|Instagram_Seller,NoOccasion|Birthday|NewYear,MultipleReturns,Rarely,IndoWestern|SalwarSuit|Kurti,CottonBlend|Georgette,Pink|White|Black,DigitalPrint|Checks,<500,3000-5000,M,EthnicComfort,NoBrandPreference,4,PhysicalStore|WordOfMouth,FlatDiscount,8,6,FabricQuality,1
ZF0842,35-44,East,Tier2,Homemaker,15k-30k,Graduate,Married,Quarterly,1-3mo,1289,1,WhatsApp_Seller|Amazon|Meesho,Eid|Diwali|Wedding,Unhappy_NoReturn,Occasionally,BeddingSet|Kurti|SalwarSuit,Cotton,White,Floral|BlockPrint,500-999,800-1499,3XL+,FusionForward,NoBrandPreference,8,MeeshoApp,BundleCombo,7,4,FabricQuality,0
ZF0843,18-24,West,Metro,Student,60k-1L,PostGrad,Single,Quarterly,3-6mo,1297,1,D2C_Brand|Amazon|Myntra,Diwali,NeverReturned,Rarely,IndoWestern|NightSuit|Kurti,Silk,Black|Pink,DigitalPrint,500-999,1500-2999,L,FusionForward,SwitchByPrice,10,MeeshoApp,FestivalSale,7,7,SlowDelivery,1
ZF0844,25-34,South,Metro,Homemaker,15k-30k,12th,Single,Bimonthly,<1mo,753,4-5,Meesho|Amazon|WhatsApp_Seller,Diwali,Unhappy_NoReturn,Occasionally,Kurti|SalwarSuit|NightSuit|BeddingSet,Rayon|Cotton,Orange|Red,BlockPrint,<500,1500-2999,L,TraditionallyRooted,StickTo1-2,6,PhysicalStore|MeeshoApp,BundleCombo,8,4,DifficultReturn,0
ZF0845,45-55,West,Metro,Retired,60k-1L,12th,Married,Bimonthly,1-3mo,4706,4-5,Amazon,Birthday,Unhappy_NoReturn,Frequently,BeddingSet|Kurti|NightSuit,Cotton,Beige|Green,DigitalPrint,1000-1999,3000-5000,M,TraditionallyRooted,NoBrandPreference,8,Instagram|YouTube,LoyaltyPoints,5,5,SizingIssue,1
ZF0846,45-55,South,Metro,Business,60k-1L,12th,Single,Bimonthly,6-12mo,2008,1,Meesho|Myntra|Instagram_Seller,Diwali,NeverReturned,Occasionally,IndoWestern|NightSuit|SalwarSuit|Kurti|Dupatta,CottonBlend|Silk,Printed|Yellow|White,Geometric|Solid,2000-3999,800-1499,XS,FusionForward,StickTo1-2,4,Instagram|YouTube,BundleCombo,8,10,SizingIssue,0
ZF0847,55+,Central,Tier2,Business,30k-60k,PostGrad,Married_with_kids,Quarterly,3-6mo,1213,2-3,Meesho|LocalStore|Amazon,Diwali,NeverReturned,SelfOnly,BeddingSet|SalwarSuit|NightSuit,Linen|Polyester,Pink,TieDye,1000-1999,800-1499,XXL,OccasionDriven,SwitchByPrice,7,WhatsApp,BundleCombo,6,1,SizingIssue,1
ZF0848,35-44,West,Rural,Homemaker,<15k,Graduate,Married_with_kids,OccasionOnly,3-6mo,1074,2-3,Meesho,Birthday|Wedding,NeverReturned,Occasionally,Dupatta|BeddingSet|TowelSet|Saree|SalwarSuit,Cotton|CottonBlend,Green|Yellow,Floral,500-999,<800,M,TraditionallyRooted,NoBrandPreference,9,WhatsApp|PhysicalStore|WordOfMouth,BundleCombo,6,8,LimitedDesign,1
ZF0849,35-44,North,Metro,Salaried_Pvt,30k-60k,Graduate,Married_with_kids,Monthly,<1mo,2624,2-3,Amazon|Myntra,Birthday,OnceOrTwice,Occasionally,SalwarSuit|IndoWestern|Kurti,Linen,Beige|Pink|White,Solid|Floral,2000-3999,3000-5000,L,FusionForward,ExperimentsFreely,7,MeeshoApp|PhysicalStore,FreeShipping,8,9,DifficultReturn,1
ZF0850,Under18,NorthEast,Metro,Student,<15k,12th,Single,Monthly,3-6mo,200,2-3,Myntra,Holi|NewYear,OnceOrTwice,Rarely,SalwarSuit|Kurti,CottonBlend|Polyester,White|Pink,DigitalPrint,1000-1999,800-1499,XL,OccasionDriven,NoBrandPreference,1,WordOfMouth,FlatDiscount,5,5,DifficultReturn,2
ZF0851,25-34,East,Tier2,Salaried_Pvt,60k-1L,Graduate,Single,Bimonthly,1-3mo,3258,4-5,MallStore|Amazon,Wedding,OnceOrTwice,Frequently,Kurti|CoordSet,Rayon,Blue|Black,DigitalPrint,1000-1999,800-1499,M,FusionForward,StickTo1-2,8,YouTube|Instagram|PhysicalStore,LoyaltyPoints,7,5,SizingIssue,1
ZF0852,45-55,West,Tier2,Business,15k-30k,Below10th,Married_with_kids,Monthly,1-3mo,1469,2-3,WhatsApp_Seller|Meesho,Holi,MultipleReturns,SelfOnly,NightSuit|Kurti|SalwarSuit|BeddingSet,Cotton|Polyester,Pink|Yellow|Printed,TieDye,1000-1999,<800,L,TraditionallyRooted,SwitchByPrice,7,WhatsApp,FestivalSale,5,4,HighPrice,1
ZF0853,35-44,North,Rural,Business,<15k,12th,Married_with_kids,Bimonthly,3-6mo,1203,2-3,LocalStore,Wedding|Holi,NeverReturned,Frequently,SalwarSuit,Cotton,Red,Embroidery,500-999,<800,S,TraditionallyRooted,NoBrandPreference,7,WhatsApp|WordOfMouth,FestivalSale,4,1,HighPrice,2
ZF0854,45-55,South,Rural,Business,15k-30k,12th,Married_with_kids,Quarterly,>1yr,1069,1,Amazon|LocalStore,Wedding,OnceOrTwice,Frequently,Saree|SalwarSuit|Kurti,Cotton,Red|Green|Pink,Checks,500-999,800-1499,L,TraditionallyRooted,NoBrandPreference,9,PhysicalStore,FlatDiscount,5,2,HighPrice,0
ZF0855,18-24,Central,Metro,Freelancer,>1L,Graduate,Single,Weekly,1-3mo,2305,2-3,Myntra|MallStore|Instagram_Seller,NoOccasion|NewYear|Birthday,NeverReturned,Frequently,Kurti|IndoWestern,Rayon,White,Floral|Embroidery|Solid,2000-3999,3000-5000,M,FusionForward,SwitchByPrice,7,Instagram|YouTube|MeeshoApp,FlatDiscount,6,6,SizingIssue,2
ZF0856,45-55,West,Rural,Homemaker,30k-60k,Graduate,Married_with_kids,Monthly,3-6mo,1466,2-3,Amazon,Wedding|Diwali,OnceOrTwice,Frequently,NightSuit|SalwarSuit|Kurti|Dupatta,CottonBlend|Polyester,Green,BlockPrint,<500,800-1499,L,TraditionallyRooted,StickTo1-2,7,WhatsApp|WordOfMouth|MeeshoApp,FreeShipping,6,4,FabricQuality,0
ZF0857,35-44,West,Metro,Homemaker,>1L,PostGrad,Married,Quarterly,6-12mo,4567,2-3,Amazon|MallStore,Wedding,NeverReturned,SelfOnly,SalwarSuit|TowelSet|BeddingSet,Silk,Beige|White,BlockPrint|Solid|Embroidery,1000-1999,1500-2999,M,EthnicComfort,SwitchByPrice,5,YouTube,BundleCombo,7,7,SizingIssue,0
ZF0858,35-44,West,Rural,Homemaker,<15k,Below10th,Single,Bimonthly,6-12mo,204,1,LocalStore,Eid|Wedding,NeverReturned,Frequently,Saree|NightSuit|BeddingSet,Cotton,Yellow,TieDye|Floral,2000-3999,<800,XL,TraditionallyRooted,StickTo1-2,9,WordOfMouth,Buy2Get1,4,1,LimitedDesign,2
ZF0859,25-34,East,Tier2,Homemaker,30k-60k,Graduate,Other,Monthly,<1mo,464,4-5,WhatsApp_Seller,Wedding|Diwali|NoOccasion,Unhappy_NoReturn,Occasionally,Saree|NightSuit|Dupatta,Cotton,White,Embroidery,<500,800-1499,XL,HomeFirst,NoBrandPreference,8,TV_Newspaper,BundleCombo,8,6,LimitedDesign,0
ZF0860,25-34,Central,Tier3,Homemaker,15k-30k,Graduate,Married,Monthly,3-6mo,1922,1,Meesho|WhatsApp_Seller|Amazon,Holi|Birthday|Eid,Unhappy_NoReturn,Frequently,BeddingSet|NightSuit|Kurti|SalwarSuit,Cotton,Red|Yellow|Orange,Floral|Solid|TieDye,4000+,800-1499,XL,TraditionallyRooted,SwitchByPrice,8,MeeshoApp,Buy2Get1,5,5,SizingIssue,2
ZF0861,25-34,North,Tier3,Salaried_Pvt,>1L,12th,Single,Bimonthly,<1mo,5894,1,D2C_Brand|Instagram_Seller|Myntra,Birthday,Unhappy_NoReturn,Rarely,IndoWestern|Kurti,Georgette,Yellow|Beige|Pink,Checks,2000-3999,1500-2999,M,OccasionDriven,StickTo1-2,2,WordOfMouth,LoyaltyPoints,5,5,HighPrice,2
ZF0862,Under18,South,Tier3,Student,<15k,12th,Single,Monthly,1-3mo,2047,1,Instagram_Seller|Myntra,Birthday|NewYear,NeverReturned,Rarely,CoordSet|IndoWestern|Kurti|SalwarSuit,Rayon|CottonBlend,Black,Embroidery,<500,<800,M,EthnicComfort,SwitchByPrice,7,YouTube|Instagram,FlatDiscount,6,6,SizingIssue,2
ZF0863,45-55,North,Rural,Business,60k-1L,12th,Married_with_kids,Bimonthly,3-6mo,200,2-3,WordOfMouth,Holi|NoOccasion|Diwali,NeverReturned,Frequently,SalwarSuit|Dupatta,CottonBlend,Pink|Yellow|Red,Floral|Geometric|TieDye,4000+,<800,XL,EthnicComfort,SwitchByPrice,8,WordOfMouth,FlatDiscount,7,6,HighPrice,0
ZF0864,55+,North,Tier3,Salaried_Govt,<15k,Graduate,Married_with_kids,Monthly,1-3mo,1677,2-3,Meesho|Myntra|Amazon,Holi|Wedding|Diwali,NeverReturned,Occasionally,Kurti|SalwarSuit,CottonBlend|Silk,Beige,Solid|Floral|BlockPrint,1000-1999,<800,XXL,EthnicComfort,StickTo1-2,7,PhysicalStore,LoyaltyPoints,6,2,SlowDelivery,0
ZF0865,25-34,West,Rural,Homemaker,15k-30k,12th,Married,Quarterly,6-12mo,1879,1,WhatsApp_Seller|Meesho,Eid|Holi,Unhappy_NoReturn,Frequently,NightSuit|Saree|SalwarSuit|Kurti,CottonBlend,Black|Orange|Printed,BlockPrint|Solid|TieDye,1000-1999,1500-2999,3XL+,TraditionallyRooted,SwitchByPrice,9,WordOfMouth|MeeshoApp|PhysicalStore,BundleCombo,10,4,HighPrice,0
ZF0866,Under18,West,Metro,Student,<15k,12th,Married_with_kids,Weekly,1-3mo,300,2-3,Meesho|Instagram_Seller,NoOccasion|Holi,NeverReturned,Rarely,Kurti|CoordSet|SalwarSuit|NightSuit,Rayon|Georgette,Black|Printed,Solid|Checks,<500,800-1499,M,FusionForward,ExperimentsFreely,5,MeeshoApp,FlatDiscount,6,6,DifficultReturn,1
ZF0867,55+,East,Tier2,Homemaker,30k-60k,12th,Married_with_kids,OccasionOnly,1-3mo,1117,2-3,WordOfMouth|WhatsApp_Seller,Diwali|Wedding|Eid,OnceOrTwice,Frequently,Saree|Dupatta|SalwarSuit,Silk|Cotton,Pink|Printed|Yellow,Embroidery|TieDye,<500,1500-2999,M,OccasionDriven,StickTo1-2,9,WhatsApp,BundleCombo,3,5,LessTraditional,1
ZF0868,25-34,Central,Rural,Homemaker,<15k,Below10th,Single,OccasionOnly,>1yr,257,2-3,WordOfMouth,Birthday|Holi|Diwali,OnceOrTwice,Occasionally,CoordSet|Saree,CottonBlend,Orange|Black,BlockPrint|Floral|Embroidery,500-999,1500-2999,L,EthnicComfort,StickTo1-2,7,WhatsApp|WordOfMouth,Buy2Get1,6,7,LessTraditional,0
ZF0869,45-55,South,Metro,Salaried_Pvt,30k-60k,PostGrad,Married_with_kids,OccasionOnly,<1mo,1000,4-5,MallStore,Diwali|Wedding,OnceOrTwice,Frequently,BeddingSet|Dupatta,Silk,Yellow|Beige,Floral|DigitalPrint,2000-3999,800-1499,3XL+,HomeFirst,ExperimentsFreely,6,Instagram,FlatDiscount,3,1,FabricQuality,2
ZF0870,25-34,West,Metro,Salaried_Pvt,>1L,PostGrad,Married_with_kids,OccasionOnly,<1mo,4967,2-3,MallStore|Amazon,Diwali,MultipleReturns,Frequently,BeddingSet|NightSuit|Saree|SalwarSuit,Silk|Cotton,Beige,Solid|Embroidery|BlockPrint,1000-1999,3000-5000,S,EthnicComfort,ExperimentsFreely,3,WordOfMouth|Instagram,LoyaltyPoints,3,4,DifficultReturn,2
ZF0871,25-34,Central,Metro,Business,30k-60k,Graduate,Single,Monthly,3-6mo,3762,2-3,Myntra,NoOccasion|NewYear,OnceOrTwice,Rarely,CoordSet|Kurti,Rayon|Georgette,White,DigitalPrint|Geometric|Solid,2000-3999,1500-2999,L,FusionForward,ExperimentsFreely,6,MeeshoApp|PhysicalStore,FreeShipping,6,8,SlowDelivery,0
ZF0872,25-34,South,Metro,Freelancer,60k-1L,12th,Other,OccasionOnly,<1mo,3621,2-3,Instagram_Seller|D2C_Brand|Myntra,Birthday,MultipleReturns,Rarely,NightSuit|Kurti,Rayon|CottonBlend,Printed|Blue,DigitalPrint,1000-1999,3000-5000,S,EthnicComfort,ExperimentsFreely,5,WhatsApp|PhysicalStore|YouTube,FestivalSale,10,7,FabricQuality,2
ZF0873,25-34,Central,Rural,Salaried_Pvt,15k-30k,Graduate,Married,Bimonthly,<1mo,2024,2-3,Amazon,Birthday,Unhappy_NoReturn,Rarely,Kurti|SalwarSuit|BeddingSet|Saree|NightSuit,CottonBlend,Pink|Blue,Solid,<500,1500-2999,XXL,OccasionDriven,StickTo1-2,5,MeeshoApp,FlatDiscount,6,3,HighPrice,1
ZF0874,35-44,East,Metro,Business,>1L,PostGrad,Married_with_kids,Quarterly,1-3mo,4426,6+,MallStore,Wedding|NoOccasion,OnceOrTwice,Occasionally,TowelSet|BeddingSet|Kurti,Rayon|Georgette,Beige,DigitalPrint|Embroidery,1000-1999,1500-2999,XXL,TraditionallyRooted,SwitchByPrice,6,Instagram|YouTube,FestivalSale,1,6,DifficultReturn,2
ZF0875,25-34,Central,Tier2,Student,30k-60k,PostGrad,Married,Bimonthly,<1mo,200,4-5,D2C_Brand|Instagram_Seller|Amazon,NoOccasion,MultipleReturns,Occasionally,SalwarSuit|IndoWestern,Georgette,Orange|Black,Geometric|Floral|Solid,<500,<800,XS,EthnicComfort,ExperimentsFreely,7,YouTube|WhatsApp|PhysicalStore,LoyaltyPoints,4,3,FabricQuality,1
ZF0876,35-44,West,Tier2,Business,>1L,Graduate,Single,Weekly,1-3mo,3516,4-5,MallStore|Myntra,NoOccasion|Diwali,OnceOrTwice,Occasionally,Kurti|NightSuit|SalwarSuit,Silk,Beige|Orange|Red,BlockPrint,4000+,1500-2999,XL,HomeFirst,SwitchByPrice,8,PhysicalStore,LoyaltyPoints,1,9,HighPrice,1
ZF0877,35-44,West,Tier2,Salaried_Pvt,60k-1L,Graduate,Single,Quarterly,3-6mo,1573,2-3,Meesho|Myntra,Diwali|Wedding|NoOccasion,Unhappy_NoReturn,Occasionally,CoordSet|Kurti|NightSuit|IndoWestern,Georgette|CottonBlend,Yellow|Blue,Solid|Floral|Embroidery,500-999,3000-5000,XL,EthnicComfort,ExperimentsFreely,4,Instagram|WhatsApp|YouTube,LoyaltyPoints,3,3,DifficultReturn,1
ZF0878,45-55,North,Tier2,Salaried_Pvt,60k-1L,Graduate,Married_with_kids,Bimonthly,<1mo,5572,2-3,Amazon,NewYear,NeverReturned,Frequently,IndoWestern|NightSuit,Silk|Georgette,White|Beige|Red,BlockPrint|Embroidery,2000-3999,5000+,XL,HomeFirst,SwitchByPrice,7,Instagram|PhysicalStore,FlatDiscount,6,6,SlowDelivery,1
ZF0879,25-34,South,Metro,Salaried_Govt,15k-30k,12th,Married_with_kids,Quarterly,<1mo,1243,2-3,Amazon,NoOccasion,NeverReturned,Frequently,SalwarSuit|Kurti|BeddingSet,Rayon,Yellow,DigitalPrint|BlockPrint,500-999,800-1499,S,TraditionallyRooted,SwitchByPrice,6,YouTube|WhatsApp,FlatDiscount,7,8,FabricQuality,2
ZF0880,18-24,East,Tier2,Student,30k-60k,12th,Married,Weekly,<1mo,2050,1,Amazon|Myntra,Holi|NewYear,NeverReturned,Rarely,NightSuit|BeddingSet,CottonBlend|Georgette,Blue,Floral|DigitalPrint|Geometric,<500,800-1499,L,FusionForward,NoBrandPreference,6,PhysicalStore|MeeshoApp|YouTube,FlatDiscount,10,8,HighPrice,1
ZF0881,35-44,North,Tier3,Salaried_Govt,15k-30k,Graduate,Married,Monthly,3-6mo,1998,2-3,WhatsApp_Seller|LocalStore|Amazon,Wedding|Diwali|Birthday,NeverReturned,Rarely,SalwarSuit|Dupatta|NightSuit,Rayon|Cotton,Orange|Pink|Red,BlockPrint|Embroidery,<500,800-1499,M,OccasionDriven,StickTo1-2,9,TV_Newspaper|WhatsApp|WordOfMouth,BundleCombo,4,5,LimitedDesign,0
ZF0882,35-44,Central,Rural,Homemaker,<15k,Below10th,Married_with_kids,Quarterly,6-12mo,663,2-3,WhatsApp_Seller|LocalStore,Diwali,NeverReturned,Rarely,SalwarSuit|Saree|BeddingSet|NightSuit,Rayon|Cotton,Red,TieDye|Checks|Embroidery,500-999,<800,XL,EthnicComfort,SwitchByPrice,9,PhysicalStore|WordOfMouth,FlatDiscount,5,8,LessTraditional,1
ZF0883,18-24,South,Metro,Student,15k-30k,PostGrad,Single,OccasionOnly,1-3mo,408,2-3,Amazon,NewYear|NoOccasion,OnceOrTwice,Occasionally,NightSuit|IndoWestern,Cotton|Rayon,White,DigitalPrint|Checks|Floral,<500,1500-2999,L,OccasionDriven,SwitchByPrice,4,Instagram|WhatsApp|MeeshoApp,FestivalSale,5,8,SizingIssue,2
ZF0884,45-55,East,Metro,Salaried_Govt,15k-30k,Graduate,Married_with_kids,Weekly,1-3mo,1092,2-3,WhatsApp_Seller|Meesho,Diwali,NeverReturned,Rarely,SalwarSuit|Saree|Kurti|NightSuit|CoordSet,CottonBlend|Polyester,Red,BlockPrint|Floral,500-999,800-1499,L,EthnicComfort,ExperimentsFreely,9,MeeshoApp|WhatsApp|WordOfMouth,BundleCombo,6,7,HighPrice,2
ZF0885,35-44,North,Tier2,Business,<15k,12th,Married,OccasionOnly,3-6mo,1823,1,Amazon|Meesho|Myntra,Wedding|Holi|Diwali,NeverReturned,SelfOnly,BeddingSet|Kurti|SalwarSuit,Cotton,Orange|Yellow,TieDye,1000-1999,800-1499,XXL,HomeFirst,StickTo1-2,8,WordOfMouth,Buy2Get1,6,4,SlowDelivery,2
ZF0886,25-34,West,Metro,Freelancer,15k-30k,Graduate,Married,Monthly,<1mo,200,6+,Myntra|YouTube,Birthday,OnceOrTwice,SelfOnly,Kurti|Saree,Georgette|Rayon,Blue|White|Black,Floral|DigitalPrint|Solid,<500,3000-5000,M,OccasionDriven,ExperimentsFreely,7,MeeshoApp,FestivalSale,5,7,HighPrice,1
ZF0887,35-44,West,Metro,Freelancer,60k-1L,PostGrad,Single,Bimonthly,>1yr,2530,2-3,Myntra,Wedding,MultipleReturns,Frequently,CoordSet|Kurti|IndoWestern|SalwarSuit|Dupatta,Georgette,Green|Printed,Geometric|Solid|Floral,500-999,800-1499,S,FusionForward,ExperimentsFreely,10,Instagram|MeeshoApp,FreeShipping,5,7,DifficultReturn,2
ZF0888,18-24,West,Metro,Student,<15k,Graduate,Other,Bimonthly,6-12mo,1002,2-3,Instagram_Seller|Amazon,Birthday|Holi|NoOccasion,OnceOrTwice,SelfOnly,CoordSet|Kurti|NightSuit|IndoWestern,Rayon,Yellow|Red,DigitalPrint|Solid,1000-1999,1500-2999,L,FusionForward,ExperimentsFreely,2,YouTube|Instagram,FestivalSale,6,7,SlowDelivery,0
ZF0889,55+,North,Rural,Homemaker,15k-30k,Below10th,Married,OccasionOnly,3-6mo,967,4-5,WordOfMouth,Diwali|Wedding|Holi,MultipleReturns,Frequently,Saree,Cotton,White,BlockPrint|TieDye|Solid,<500,800-1499,L,TraditionallyRooted,SwitchByPrice,9,WordOfMouth|WhatsApp,BundleCombo,5,4,SlowDelivery,0
ZF0890,55+,Central,Rural,Salaried_Pvt,15k-30k,12th,Married_with_kids,Weekly,>1yr,354,4-5,LocalStore|WordOfMouth,Eid,NeverReturned,Frequently,Dupatta|SalwarSuit,Silk,Orange|Red|Printed,TieDye,500-999,800-1499,M,OccasionDriven,NoBrandPreference,8,WordOfMouth,FreeShipping,5,5,LimitedDesign,0
ZF0891,35-44,Central,Tier2,Salaried_Pvt,15k-30k,Graduate,Married_with_kids,Bimonthly,1-3mo,5299,1,Myntra|Amazon|D2C_Brand,NoOccasion|NewYear,NeverReturned,SelfOnly,Kurti|IndoWestern|CoordSet,Rayon|Cotton,Blue|White,Embroidery,2000-3999,1500-2999,M,TraditionallyRooted,ExperimentsFreely,4,Instagram|PhysicalStore|TV_Newspaper,LoyaltyPoints,3,4,FabricQuality,2
ZF0892,25-34,West,Tier2,Student,15k-30k,12th,Single,Bimonthly,1-3mo,1179,2-3,Myntra|Instagram_Seller,Birthday|NoOccasion,OnceOrTwice,Rarely,Kurti|Saree|CoordSet,CottonBlend|Georgette,Printed|White,DigitalPrint,2000-3999,5000+,M,OccasionDriven,NoBrandPreference,2,MeeshoApp|WhatsApp|Instagram,Buy2Get1,10,8,FabricQuality,2
ZF0893,25-34,West,Metro,Business,<15k,Graduate,Married_with_kids,OccasionOnly,3-6mo,1079,1,Meesho|WhatsApp_Seller|LocalStore,Wedding|NoOccasion,OnceOrTwice,Occasionally,SalwarSuit|BeddingSet,Cotton|Rayon,Green,TieDye|Floral,2000-3999,800-1499,M,TraditionallyRooted,StickTo1-2,8,PhysicalStore|TV_Newspaper|MeeshoApp,BundleCombo,7,5,SlowDelivery,1
ZF0894,18-24,West,Metro,Salaried_Pvt,>1L,Graduate,Single,Monthly,<1mo,3588,1,Meesho|Amazon|Myntra,NoOccasion|Birthday,MultipleReturns,Frequently,Kurti|SalwarSuit,Rayon|Georgette,Beige|Green|Blue,Geometric|TieDye|Solid,500-999,1500-2999,M,EthnicComfort,ExperimentsFreely,7,MeeshoApp|PhysicalStore|YouTube,LoyaltyPoints,3,4,DifficultReturn,2
ZF0895,35-44,South,Metro,Business,30k-60k,Graduate,Married,Weekly,1-3mo,3865,1,Myntra|Amazon|MallStore,NoOccasion|Wedding|NewYear,NeverReturned,Frequently,CoordSet|NightSuit|SalwarSuit|IndoWestern,Linen|Georgette,Yellow,Geometric|Embroidery,500-999,800-1499,S,EthnicComfort,ExperimentsFreely,7,MeeshoApp,LoyaltyPoints,7,6,HighPrice,1
ZF0896,45-55,NorthEast,Tier3,Business,15k-30k,Graduate,Married_with_kids,Monthly,6-12mo,1319,6+,LocalStore|Meesho|Amazon,Diwali|Holi|Birthday,MultipleReturns,Frequently,Dupatta|BeddingSet|NightSuit|SalwarSuit,Rayon|Silk,Red,Solid,<500,<800,M,OccasionDriven,SwitchByPrice,6,TV_Newspaper|YouTube|WordOfMouth,Buy2Get1,7,6,LimitedDesign,1
ZF0897,25-34,South,Tier2,Homemaker,30k-60k,PostGrad,Married,Weekly,>1yr,1682,4-5,Meesho|WhatsApp_Seller,Diwali,NeverReturned,Occasionally,SalwarSuit|BeddingSet|Kurti|NightSuit|CoordSet,CottonBlend,Pink|Black|Orange,Floral|Embroidery,2000-3999,1500-2999,L,OccasionDriven,SwitchByPrice,6,TV_Newspaper,FreeShipping,6,4,HighPrice,1
ZF0898,55+,West,Metro,Salaried_Govt,30k-60k,12th,Single,Monthly,6-12mo,512,6+,Meesho|WhatsApp_Seller|Amazon,Holi|Diwali|Eid,Unhappy_NoReturn,SelfOnly,NightSuit|Saree,Cotton,Blue|Printed|Green,BlockPrint|Floral|Embroidery,1000-1999,5000+,M,OccasionDriven,NoBrandPreference,6,WhatsApp,FestivalSale,3,2,HighPrice,2
ZF0899,18-24,Central,Tier2,Salaried_Pvt,15k-30k,Graduate,Married,Monthly,3-6mo,1768,2-3,Instagram_Seller|Myntra,Birthday|Holi,NeverReturned,Frequently,IndoWestern|BeddingSet|NightSuit,Cotton,Pink,DigitalPrint,<500,800-1499,XL,FusionForward,ExperimentsFreely,7,YouTube|Instagram,FreeShipping,6,7,SizingIssue,1
ZF0900,45-55,North,Tier2,Homemaker,<15k,Graduate,Married_with_kids,Monthly,6-12mo,1219,4-5,WhatsApp_Seller|Meesho,Birthday,OnceOrTwice,Occasionally,NightSuit|CoordSet|Kurti|Saree,Polyester,Red|Pink|Black,Floral|Geometric|Embroidery,500-999,800-1499,XXL,TraditionallyRooted,SwitchByPrice,6,WhatsApp|WordOfMouth|MeeshoApp,BundleCombo,7,5,DifficultReturn,1
ZF0901,45-55,East,Tier3,Homemaker,15k-30k,Below10th,Single,Quarterly,>1yr,808,4-5,Meesho,Diwali|Wedding,NeverReturned,Frequently,Dupatta|NightSuit|SalwarSuit|Saree,Cotton,Printed|White|Red,Floral|TieDye,<500,5000+,XXL,TraditionallyRooted,NoBrandPreference,8,PhysicalStore|TV_Newspaper,FreeShipping,4,2,LessTraditional,2
ZF0902,35-44,West,Tier2,Salaried_Govt,30k-60k,PostGrad,Single,Quarterly,>1yr,3629,2-3,MallStore,NewYear|Birthday,OnceOrTwice,Rarely,CoordSet|IndoWestern|SalwarSuit,Georgette|Linen,Black,Geometric|Floral,2000-3999,1500-2999,L,OccasionDriven,ExperimentsFreely,4,YouTube|Instagram,FreeShipping,6,7,DifficultReturn,1
ZF0903,25-34,North,Metro,Salaried_Pvt,30k-60k,Graduate,Single,Weekly,<1mo,3324,2-3,Myntra|Amazon,Birthday|NoOccasion,OnceOrTwice,Rarely,IndoWestern|SalwarSuit|CoordSet,Cotton|Linen,Black|Blue|Green,BlockPrint,<500,1500-2999,M,HomeFirst,ExperimentsFreely,8,Instagram,FlatDiscount,5,5,SlowDelivery,1
ZF0904,25-34,East,Tier2,Salaried_Pvt,>1L,Graduate,Married,Monthly,>1yr,3425,4-5,Myntra|D2C_Brand|Amazon,NoOccasion|Wedding,Unhappy_NoReturn,Rarely,IndoWestern|SalwarSuit,Rayon,Beige|Blue|Black,Solid|Geometric,4000+,1500-2999,M,OccasionDriven,ExperimentsFreely,8,WordOfMouth|PhysicalStore|WhatsApp,FreeShipping,7,7,SizingIssue,2
ZF0905,35-44,West,Tier3,Homemaker,15k-30k,12th,Married,OccasionOnly,>1yr,610,1,LocalStore|WordOfMouth,Wedding|Eid,NeverReturned,Occasionally,SalwarSuit|BeddingSet|Saree,Cotton|CottonBlend,Red|Printed|Black,Embroidery|BlockPrint,500-999,1500-2999,M,TraditionallyRooted,SwitchByPrice,7,PhysicalStore|TV_Newspaper,BundleCombo,4,3,HighPrice,2
